seconds_elapsed,z,y,x
0.020000,-0.2979339000,-0.1406273000,0.7283045000
0.040000,-0.2934285000,-0.1235555000,0.7358248000
0.060000,-0.3018902000,-0.1863594000,0.7325050000
0.080000,-0.2936847000,-0.2494065000,0.7269977000
0.100000,-0.2714618000,-0.2866027000,0.7369349000
0.120000,-0.2546340000,-0.3081392000,0.7749718000
0.140000,-0.2562937000,-0.2781731000,0.8422208000
0.160000,-0.2614057000,-0.2451267000,0.8696297000
0.180000,-0.2309240000,-0.2521606000,0.8997243000
0.200000,-0.2130904000,-0.2731373000,0.9985195000
0.220000,-0.2627879000,-0.2918512000,1.1027270000
0.240000,-0.3302154000,-0.2778911000,1.1857070000
0.260000,-0.3994741000,-0.2767870000,1.2388040000
0.280000,-0.5117964000,-0.3807182000,1.2658680000
0.300000,-0.6306356000,-0.5571838000,1.2935590000
0.320000,-0.6759526000,-0.6550019000,1.2683390000
0.340000,-0.6676601000,-0.5815926000,1.1846230000
0.360000,-0.6186776000,-0.4007379000,1.0442590000
0.380000,-0.5403492000,-0.2063887000,0.8315354000
0.400000,-0.5387276000,-0.1445736000,0.7056430000
0.420000,-0.5359040000,-0.2677201000,0.7302608000
0.440000,-0.4510602000,-0.3865147000,0.7933702000
0.460000,-0.4130188000,-0.4594638000,0.8579776000
0.480000,-0.4112065000,-0.4552517000,0.8744943000
0.500000,-0.4055639000,-0.2993013000,0.8372772000
0.520000,-0.3994223000,-0.1908686000,0.7974225000
0.540000,-0.3622890000,-0.1367127000,0.7285027000
0.560000,-0.3471034000,-0.0784009700,0.6495220000
0.580000,-0.3353652000,-0.1122484000,0.6246175000
0.600000,-0.3200272000,-0.1461170000,0.6433731000
0.620000,-0.3357429000,-0.1666825000,0.6707934000
0.640000,-0.3346763000,-0.1464653000,0.7151321000
0.660000,-0.3356178000,-0.0718503100,0.7487242000
0.680000,-0.3480314000,-0.0675381200,0.7403976000
0.700000,-0.3618713000,-0.0586526200,0.7485068000
0.720000,-0.3850828000,-0.0436566500,0.7863934000
0.740000,-0.3945955000,-0.0456008400,0.8230093000
0.760000,-0.4140415000,-0.0138387900,0.8582014000
0.780000,-0.4264312000,-0.0135701400,0.8965974000
0.800000,-0.4166104000,-0.0138640800,0.9259041000
0.820000,-0.4164588000,-0.0096686790,0.8954035000
0.840000,-0.4050085000,-0.0267902500,0.8852715000
0.860000,-0.4010642000,-0.0488547600,1.0250140000
0.880000,-0.4499439000,-0.1005704000,1.2276010000
0.900000,-0.5101613000,-0.1336938000,1.3401690000
0.920000,-0.5148328000,-0.1379750000,1.3252240000
0.940000,-0.5240296000,-0.1286660000,1.2810020000
0.960000,-0.5848836000,-0.1046726000,1.2766660000
0.980000,-0.6050088000,-0.1397075000,1.2690520000
1.000000,-0.6367803000,-0.2853052000,1.2325330000
1.020000,-0.7142477000,-0.4616740000,1.1110000000
1.040000,-0.6936206000,-0.4781655000,0.9905758000
1.060000,-0.6494735000,-0.3962337000,1.0085950000
1.080000,-0.6690039000,-0.3899496000,1.0114590000
1.100000,-0.6524756000,-0.3424142000,0.9742628000
1.120000,-0.5938114000,-0.2772543000,0.9865600000
1.140000,-0.4628698000,-0.2281069000,0.9093006000
1.160000,-0.3298003000,-0.1144670000,0.7986248000
1.180000,-0.3648598000,-0.1449111000,0.7736413000
1.200000,-0.3888293000,-0.2315211000,0.6980952000
1.220000,-0.3229824000,-0.2228597000,0.6305595000
1.240000,-0.3335849000,-0.3044106000,0.6684106000
1.260000,-0.3188044000,-0.3284536000,0.6641224000
1.280000,-0.2840151000,-0.2856793000,0.6475350000
1.300000,-0.3157435000,-0.2960658000,0.6779011000
1.320000,-0.3016031000,-0.2221401000,0.6763080000
1.340000,-0.2957443000,-0.1946585000,0.6962347000
1.360000,-0.3070313000,-0.2247622000,0.7310774000
1.380000,-0.2802604000,-0.2321171000,0.7422521000
1.400000,-0.2936720000,-0.3079202000,0.7682891000
1.420000,-0.2938595000,-0.3440091000,0.7897571000
1.440000,-0.2782280000,-0.3301345000,0.8572195000
1.460000,-0.2891372000,-0.3121088000,0.9511663000
1.480000,-0.2740169000,-0.2826237000,0.9626305000
1.500000,-0.2538457000,-0.3088100000,0.9307120000
1.520000,-0.2354273000,-0.3252561000,0.9247583000
1.540000,-0.2727418000,-0.3061609000,1.0047370000
1.560000,-0.4105316000,-0.3066620000,1.1658060000
1.580000,-0.5469954000,-0.3477304000,1.2766130000
1.600000,-0.6231355000,-0.4634502000,1.2810540000
1.620000,-0.6605032000,-0.5887326000,1.2535760000
1.640000,-0.6842861000,-0.5895414000,1.1902570000
1.660000,-0.6477955000,-0.4543492000,1.0201820000
1.680000,-0.5909757000,-0.3272860000,0.8827232000
1.700000,-0.6146962000,-0.3058291000,0.8522708000
1.720000,-0.6000873000,-0.3734764000,0.8114311000
1.740000,-0.5292011000,-0.4537810000,0.8328181000
1.760000,-0.5016716000,-0.4663472000,0.8986872000
1.780000,-0.4659497000,-0.4181738000,0.8929277000
1.800000,-0.4095127000,-0.3143571000,0.8665255000
1.820000,-0.3488872000,-0.1938098000,0.7883250000
1.840000,-0.3283829000,-0.1103220000,0.6794498000
1.860000,-0.3449161000,-0.0571056500,0.6139915000
1.880000,-0.3150784000,-0.0679103900,0.5843767000
1.900000,-0.3071755000,-0.1109046000,0.6109289000
1.920000,-0.3303207000,-0.1338077000,0.6333238000
1.940000,-0.3260798000,-0.1324522000,0.6526072000
1.960000,-0.3313813000,-0.1057076000,0.7135924000
1.980000,-0.3339063000,-0.1001295000,0.7504533000
2.000000,-0.3419285000,-0.0857998400,0.7545047000
2.020000,-0.3579367000,-0.0477564400,0.7593857000
2.040000,-0.3754338000,-0.0237527700,0.8052482000
2.060000,-0.4102663000,0.0001843567,0.8573520000
2.080000,-0.4020681000,0.0091857790,0.8972029000
2.100000,-0.3709584000,0.0357536600,0.9857913000
2.120000,-0.3647814000,0.0701140500,1.0190090000
2.140000,-0.3586685000,0.0469838800,1.0011580000
2.160000,-0.3664903000,-0.0169054100,1.0421610000
2.180000,-0.3998351000,-0.1288688000,1.1168450000
2.200000,-0.4902231000,-0.2076512000,1.2555810000
2.220000,-0.5919512000,-0.1656908000,1.3403290000
2.240000,-0.6021311000,-0.0972060100,1.2734000000
2.260000,-0.6435294000,-0.0921781000,1.2520220000
2.280000,-0.7709630000,-0.2582885000,1.2678330000
2.300000,-0.7723034000,-0.5177490000,1.1463820000
2.320000,-0.6328232000,-0.5427898000,0.9466531000
2.340000,-0.5531497000,-0.4249783000,0.8457847000
2.360000,-0.5881390000,-0.3849220000,0.8999790000
2.380000,-0.6126515000,-0.2775597000,0.9836055000
2.400000,-0.5278058000,-0.1913953000,0.9988133000
2.420000,-0.4275138000,-0.2267748000,0.9396068000
2.440000,-0.3822722000,-0.2239024000,0.8240436000
2.460000,-0.3534821000,-0.2506587000,0.7777137000
2.480000,-0.3586331000,-0.2950677000,0.7913562000
2.500000,-0.3554383000,-0.2760746000,0.7610699000
2.520000,-0.3315182000,-0.2819571000,0.7634188000
2.540000,-0.3277461000,-0.2726762000,0.7597388000
2.560000,-0.3079298000,-0.2539951000,0.7275153000
