seconds_elapsed,z,y,x
0.020000,-0.0952002200,-0.0600629400,1.0292110000
0.040000,-0.1023091000,-0.0634344600,1.0380670000
0.060000,-0.1101855000,-0.0589337100,1.0362040000
0.080000,-0.1024945000,-0.0506208800,1.0311850000
0.100000,-0.0972185700,-0.0510116800,1.0240520000
0.120000,-0.0989411100,-0.0519114200,1.0118070000
0.140000,-0.0987159400,-0.0522768200,1.0075030000
0.160000,-0.0996570400,-0.0552961700,1.0125130000
0.180000,-0.1049888000,-0.0532731100,1.0088420000
0.200000,-0.1072140000,-0.0432833800,1.0082160000
0.220000,-0.0929115100,-0.0340193000,1.0288900000
0.240000,-0.0737273600,-0.0466702500,1.0516780000
0.260000,-0.0731226900,-0.0693169400,1.0505640000
0.280000,-0.0794494200,-0.0718966400,1.0222760000
0.300000,-0.0829143500,-0.0663059700,1.0021730000
0.320000,-0.0972827700,-0.0643828500,1.0158990000
0.340000,-0.1073243000,-0.0604168600,1.0260160000
0.360000,-0.0998930200,-0.0549075300,1.0109980000
0.380000,-0.0947495700,-0.0429427500,1.0010750000
0.400000,-0.0931004100,-0.0250876700,1.0054870000
0.420000,-0.0887460600,-0.0164233300,1.0140920000
0.440000,-0.0881700300,-0.0242257400,1.0273200000
0.460000,-0.0891539700,-0.0391002500,1.0319320000
0.480000,-0.0879988100,-0.0603869100,1.0286360000
0.500000,-0.0880533800,-0.0825419900,1.0331030000
0.520000,-0.0931574300,-0.0891734300,1.0304670000
0.540000,-0.0992325800,-0.0929979400,1.0237800000
0.560000,-0.1014736000,-0.0878697200,1.0244620000
0.580000,-0.1032706000,-0.0592904900,1.0209310000
0.600000,-0.1053172000,-0.0404083000,1.0202100000
0.620000,-0.1048805000,-0.0396485900,1.0215100000
0.640000,-0.1020504000,-0.0405718300,1.0190290000
0.660000,-0.0997370300,-0.0428759400,1.0152330000
0.680000,-0.1028966000,-0.0446599600,1.0060590000
0.700000,-0.1062240000,-0.0368035200,1.0052240000
0.720000,-0.0981137300,-0.0166565000,1.0169470000
0.740000,-0.0879950000,-0.0083203120,1.0290880000
0.760000,-0.0851679900,-0.0110757000,1.0367520000
0.780000,-0.0810734800,-0.0123310000,1.0383630000
0.800000,-0.0799056900,-0.0263270400,1.0400990000
0.820000,-0.0809348000,-0.0415796200,1.0391510000
0.840000,-0.0790635800,-0.0485169900,1.0328660000
0.860000,-0.0922964100,-0.0500286700,1.0272350000
0.880000,-0.1146522000,-0.0486512300,1.0206120000
0.900000,-0.1201242000,-0.0558790900,1.0149760000
0.920000,-0.1168191000,-0.0625336600,1.0116440000
0.940000,-0.1172087000,-0.0645557200,1.0103930000
0.960000,-0.1145351000,-0.0657116900,1.0128400000
0.980000,-0.1082197000,-0.0630892800,1.0194340000
1.000000,-0.1047635000,-0.0544151500,1.0306330000
1.020000,-0.1084075000,-0.0394004400,1.0335790000
1.040000,-0.1132289000,-0.0378508900,1.0242010000
1.060000,-0.1101904000,-0.0513338100,1.0181490000
1.080000,-0.1088950000,-0.0586976400,1.0193500000
1.100000,-0.1144157000,-0.0538085200,1.0222560000
1.120000,-0.1148769000,-0.0410135300,1.0245330000
1.140000,-0.1089946000,-0.0333729800,1.0269190000
1.160000,-0.1046088000,-0.0357614200,1.0295770000
1.180000,-0.1108841000,-0.0428834500,1.0304240000
1.200000,-0.1218351000,-0.0513379600,1.0276060000
1.220000,-0.1214538000,-0.0603768200,1.0209830000
1.240000,-0.1180660000,-0.0669468900,1.0167670000
1.260000,-0.1192447000,-0.0694053400,1.0171510000
1.280000,-0.1230090000,-0.0794394400,1.0203060000
1.300000,-0.1294308000,-0.0870281600,1.0254840000
1.320000,-0.1231227000,-0.0764966500,1.0241010000
1.340000,-0.0985007100,-0.0648247900,1.0151800000
1.360000,-0.0778623500,-0.0638704900,1.0089910000
1.380000,-0.0855046700,-0.0681478500,1.0116630000
1.400000,-0.1044672000,-0.0683358600,1.0183420000
1.420000,-0.1057417000,-0.0656395200,1.0197910000
1.440000,-0.1092783000,-0.0652774100,1.0210860000
1.460000,-0.1154711000,-0.0650383100,1.0232140000
1.480000,-0.1130554000,-0.0688206800,1.0206290000
1.500000,-0.1200201000,-0.0749046100,1.0196270000
1.520000,-0.1188553000,-0.0760988900,1.0199840000
1.540000,-0.1105045000,-0.0613885000,1.0217160000
1.560000,-0.1121361000,-0.0388903300,1.0249750000
1.580000,-0.1098453000,-0.0402714400,1.0235610000
1.600000,-0.1100847000,-0.0586929300,1.0235580000
1.620000,-0.1059819000,-0.0810234900,1.0268700000
1.640000,-0.0976775300,-0.0974023400,1.0277620000
1.660000,-0.1007257000,-0.0730036600,1.0247370000
1.680000,-0.0951425800,-0.0364671600,1.0187050000
1.700000,-0.0872291200,-0.0370000800,1.0168120000
1.720000,-0.0928217500,-0.0510156600,1.0190200000
1.740000,-0.0983818500,-0.0611245800,1.0208460000
1.760000,-0.0992118000,-0.0683495100,1.0228440000
1.780000,-0.0978619200,-0.0633441300,1.0226150000
1.800000,-0.0968839200,-0.0559497500,1.0219950000
1.820000,-0.0979059900,-0.0471962200,1.0242610000
1.840000,-0.1016027000,-0.0377075200,1.0254900000
1.860000,-0.1024205000,-0.0378928900,1.0240390000
1.880000,-0.1016150000,-0.0378609800,1.0231340000
1.900000,-0.1055478000,-0.0396681500,1.0236760000
1.920000,-0.1036364000,-0.0471955300,1.0237820000
1.940000,-0.1010958000,-0.0480654100,1.0239850000
1.960000,-0.1029321000,-0.0403024000,1.0263290000
1.980000,-0.0970352700,-0.0294048700,1.0284870000
2.000000,-0.0924758200,-0.0285008600,1.0269290000
2.020000,-0.0957394900,-0.0330570800,1.0246560000
2.040000,-0.1012797000,-0.0320803900,1.0249380000
2.060000,-0.1063848000,-0.0380975100,1.0249860000
2.080000,-0.1067856000,-0.0456028400,1.0239350000
2.100000,-0.1041999000,-0.0447719300,1.0229210000
2.120000,-0.0970208000,-0.0390460800,1.0207960000
2.140000,-0.0872709400,-0.0310064600,1.0186010000
2.160000,-0.0859089400,-0.0333677400,1.0182250000
2.180000,-0.0903025900,-0.0414713700,1.0188130000
2.200000,-0.0964764000,-0.0455124500,1.0208350000
2.220000,-0.1046258000,-0.0476747900,1.0253610000
2.240000,-0.1051288000,-0.0385547800,1.0287710000
2.260000,-0.1031943000,-0.0256050000,1.0287940000
2.280000,-0.1073523000,-0.0238245200,1.0267970000
2.300000,-0.1013560000,-0.0281559000,1.0234410000
2.320000,-0.0906269400,-0.0331943400,1.0218350000
2.340000,-0.0893908500,-0.0366389100,1.0213940000
2.360000,-0.0836119900,-0.0415562100,1.0216450000
2.380000,-0.0808072100,-0.0443911000,1.0247500000
2.400000,-0.0919972000,-0.0387773900,1.0242290000
2.420000,-0.1006134000,-0.0365256600,1.0233210000
2.440000,-0.1012461000,-0.0414706100,1.0262410000
2.460000,-0.0984411400,-0.0474656500,1.0248450000
2.480000,-0.0952176600,-0.0519532000,1.0242010000
2.500000,-0.0924829800,-0.0515981500,1.0249470000
2.520000,-0.0924071500,-0.0499444800,1.0227240000
2.540000,-0.0969462300,-0.0481085700,1.0238690000
2.560000,-0.0964005500,-0.0426435400,1.0249270000
