seconds_elapsed,z,y,x
0.020000,0.5291381000,-0.5073713000,-0.4814519000
0.040000,0.3047154000,-0.6617540000,-0.7194196000
0.060000,0.2159317000,-0.7761869000,-0.9720226000
0.080000,0.0219195000,-1.2463300000,-1.1235610000
0.100000,-0.1550198000,-1.4529200000,-1.2610860000
0.120000,-0.2547238000,-0.7193994000,-1.0535750000
0.140000,-0.3176524000,0.2264104000,-0.6752282000
0.160000,-0.3373721000,0.2673086000,-0.6392998000
0.180000,-0.4923076000,-0.2174188000,-0.5201269000
0.200000,-0.5564418000,-0.3108818000,-0.3275116000
0.220000,-0.5454165000,-0.1993272000,-0.1987400000
0.240000,-0.6397277000,-0.1889850000,-0.0201019800
0.260000,-0.5812537000,-0.5104932000,0.0747514800
0.280000,-0.5333393000,-1.0683790000,0.1044989000
0.300000,-0.6168442000,-1.2072680000,0.0617219200
0.320000,-0.6671959000,-0.9680850000,0.2534909000
0.340000,-0.6776589000,-0.7800672000,0.5963797000
0.360000,-0.3995817000,-0.6869232000,0.6371866000
0.380000,-0.0050871390,-0.2941642000,0.6056716000
0.400000,0.0935490900,0.6321481000,0.5721390000
0.420000,0.2448237000,1.6231010000,0.5172713000
0.440000,0.3492148000,2.7147710000,0.3535634000
0.460000,-0.1868479000,4.0451980000,-0.1268407000
0.480000,-0.6796290000,4.3043700000,-0.6823934000
0.500000,-0.4233539000,2.6743460000,-0.9398547000
0.520000,-0.0928752500,0.3033636000,-0.5762926000
0.540000,0.0325350800,-1.9939600000,-0.0467657800
0.560000,0.1456057000,-3.3987200000,0.1146164000
0.580000,0.0118464800,-2.3862970000,0.1234974000
0.600000,-0.0763825600,-0.0649130600,0.1231270000
0.620000,0.0961227400,1.3959170000,0.2561458000
0.640000,0.1833083000,1.4228890000,0.0954010700
0.660000,0.2364090000,0.0466775900,-0.3996837000
0.680000,0.2431027000,-1.0812450000,-0.5599964000
0.700000,0.1898234000,-1.0305630000,-0.7343556000
0.720000,0.2603594000,-0.4135719000,-0.8144610000
0.740000,0.3208820000,0.5553894000,-0.5880044000
0.760000,0.3911887000,0.6811405000,-0.5690762000
0.780000,0.4190578000,0.5117349000,-0.5980368000
0.800000,0.3512999000,1.1343750000,-0.7057795000
0.820000,0.4440861000,1.1564400000,-0.8659773000
0.840000,0.5675366000,0.5358937000,-0.8459986000
0.860000,0.6155699000,-0.0273332000,-0.8790558000
0.880000,0.5378208000,0.0503171700,-1.0064930000
0.900000,0.3570920000,0.9222145000,-1.2231130000
0.920000,0.4099245000,1.1133580000,-1.2555780000
0.940000,0.4260490000,0.1866214000,-1.0173760000
0.960000,0.2872024000,-0.7914436000,-0.8510989000
0.980000,0.3007957000,-0.2834985000,-0.7569988000
1.000000,0.3161040000,0.9067592000,-0.8195045000
1.020000,0.3602425000,1.0028480000,-0.8868872000
1.040000,0.4411057000,0.8784587000,-0.8093312000
1.060000,0.4396894000,0.4755031000,-0.7946930000
1.080000,0.4045438000,-0.0806621300,-0.7353241000
1.100000,0.3100066000,-0.3077515000,-0.7159888000
1.120000,0.3560358000,-0.9408596000,-0.7466839000
1.140000,0.4194751000,-1.0966090000,-0.6844224000
1.160000,0.2307574000,-1.2263420000,-0.8715307000
1.180000,-0.0476114900,-1.4310890000,-1.4161360000
1.200000,-0.3925344000,-0.3333283000,-1.8649660000
1.220000,-0.5268084000,0.4716610000,-1.7905540000
1.240000,-0.3680460000,0.1519326000,-1.7107100000
1.260000,-0.3512756000,-0.1166409000,-1.9864650000
1.280000,-0.3162032000,0.0798065300,-1.7580330000
1.300000,-0.0696940800,0.2567091000,-1.4231910000
1.320000,0.2227278000,0.3368065000,-1.6275320000
1.340000,0.4723065000,0.8426055000,-1.4247490000
1.360000,0.6036453000,1.2078000000,-0.8976590000
1.380000,0.7187124000,1.5029730000,-0.5962390000
1.400000,0.7873756000,1.4360490000,-0.5557339000
1.420000,0.7069135000,0.4599653000,-0.9909236000
1.440000,0.6045986000,-0.2749843000,-1.2333160000
1.460000,0.4517676000,-0.6429526000,-0.8952204000
1.480000,0.2811545000,-0.5113694000,-0.5432029000
1.500000,0.2357006000,-0.2451255000,-0.4292528000
1.520000,0.1085911000,-0.2208544000,-0.3748089000
1.540000,-0.3269458000,0.6151745000,-0.3027444000
1.560000,-0.7898438000,1.0041710000,-0.6109975000
1.580000,-0.8474033000,0.6349349000,-0.9485014000
1.600000,-0.7123488000,0.4114031000,-0.8053017000
1.620000,-0.7824270000,-0.3681229000,-0.7977112000
1.640000,-0.7838462000,-0.9760629000,-0.9165682000
1.660000,-0.5487876000,-1.3352860000,-0.7059615000
1.680000,-0.4196340000,-1.7959300000,-0.5959012000
1.700000,-0.5050410000,-1.0111810000,-0.9677608000
1.720000,-0.5944673000,0.7631991000,-1.2076130000
1.740000,-0.4717578000,1.5522620000,-0.6161098000
1.760000,-0.2252829000,0.7403286000,0.1473545000
1.780000,0.0230125300,-0.7174439000,0.2532064000
1.800000,0.2729276000,-1.8195370000,0.2036784000
1.820000,0.2577873000,-1.1186730000,0.3984192000
1.840000,0.0488854300,1.0547800000,0.3855433000
1.860000,-0.0934028100,2.4697510000,0.2245275000
1.880000,-0.2879741000,3.2047580000,0.0803094500
1.900000,-0.5445206000,3.2495810000,-0.4017725000
1.920000,-0.6206124000,1.9368110000,-0.7105646000
1.940000,-0.1903846000,-0.1952824000,-0.2114004000
1.960000,0.2242220000,-2.4755220000,0.2336229000
1.980000,-0.0174592600,-2.9036200000,-0.1152841000
2.000000,-0.2303388000,-1.2017690000,-0.2790767000
2.020000,-0.1601340000,0.2206800000,0.4033104000
2.040000,-0.0953146900,0.2322218000,0.8829565000
2.060000,0.1391054000,-0.8560381000,0.7086200000
2.080000,0.2546662000,-1.4169360000,0.4274962000
2.100000,0.1480243000,-0.7152171000,0.1564516000
2.120000,0.1318412000,0.3200408000,-0.0443904900
2.140000,0.1351162000,0.9153374000,-0.0549258900
2.160000,0.2224198000,0.4964066000,0.0657574900
2.180000,0.3751866000,-0.1258070000,0.1316489000
2.200000,0.2938999000,-0.1524158000,0.1220966000
2.220000,0.1547843000,0.3999001000,0.1957780000
2.240000,0.1773729000,1.0364820000,0.3708395000
2.260000,0.2945561000,0.4383850000,0.6439480000
2.280000,0.5301562000,-0.3852229000,0.7616431000
2.300000,0.6824509000,-0.0970364500,0.6081675000
2.320000,0.6450156000,0.3422703000,0.3384617000
2.340000,0.5744366000,0.9225779000,0.0269218700
2.360000,0.3698560000,1.4401330000,0.0052076710
2.380000,0.0555846700,1.1561150000,0.0491914900
2.400000,-0.2503602000,0.8649972000,-0.1523623000
2.420000,-0.3896351000,0.3583762000,-0.1345813000
2.440000,-0.1819867000,-0.8874975000,-0.1579716000
2.460000,-0.0552205900,-1.5377200000,-0.4547495000
2.480000,-0.2213651000,-0.9037219000,-0.4774845000
2.500000,-0.3901975000,0.6169446000,-0.1190433000
2.520000,-0.5105469000,1.6991860000,0.5587472000
2.540000,-0.3952416000,0.5499978000,0.7860130000
2.560000,-0.0711985600,-0.9330396000,0.3583163000
