seconds_elapsed,z,y,x
0.020000,-0.1522280000,-0.1139851000,0.6640514000
0.040000,-0.1175001000,-0.0629935300,0.6707437000
0.060000,-0.1873335000,-0.0576553200,0.6990191000
0.080000,-0.2791077000,-0.0800527600,0.7682085000
0.100000,-0.3406524000,-0.1257095000,0.8267944000
0.120000,-0.3507285000,-0.1723667000,0.8779055000
0.140000,-0.2884807000,-0.1775796000,0.9380782000
0.160000,-0.2509013000,-0.1491569000,0.9660216000
0.180000,-0.3013715000,-0.1249279000,0.9620258000
0.200000,-0.3679296000,-0.1421732000,0.9781315000
0.220000,-0.4328996000,-0.1753076000,1.0013490000
0.240000,-0.5299913000,-0.2442514000,1.0487340000
0.260000,-0.6184263000,-0.3909464000,1.1350760000
0.280000,-0.6250006000,-0.5329045000,1.1971460000
0.300000,-0.5787401000,-0.6011187000,1.2914590000
0.320000,-0.4831114000,-0.6253942000,1.4797060000
0.340000,-0.3141280000,-0.6224317000,1.5643660000
0.360000,-0.2524668000,-0.5461286000,1.3841080000
0.380000,-0.3244187000,-0.4034807000,1.1292340000
0.400000,-0.3033522000,-0.2658500000,0.9592748000
0.420000,-0.1936102000,-0.1823035000,0.8025682000
0.440000,-0.0801668500,-0.2022595000,0.6926221000
0.460000,0.0023816880,-0.2780883000,0.6517238000
0.480000,-0.0128724300,-0.3074431000,0.6064545000
0.500000,-0.0390177400,-0.2804623000,0.5724945000
0.520000,-0.0500209700,-0.2245093000,0.5423939000
0.540000,-0.0884902500,-0.1817159000,0.5372722000
0.560000,-0.0880349700,-0.1393630000,0.5788596000
0.580000,-0.1055544000,-0.1077704000,0.6140726000
0.600000,-0.1565396000,-0.1444881000,0.6594562000
0.620000,-0.1762862000,-0.1710971000,0.7124866000
0.640000,-0.2299635000,-0.1657424000,0.7822786000
0.660000,-0.3190234000,-0.1662421000,0.8897239000
0.680000,-0.3613364000,-0.1379231000,0.9662841000
0.700000,-0.3242741000,-0.1253991000,0.9913382000
0.720000,-0.2575559000,-0.1575102000,0.9680579000
0.740000,-0.2427903000,-0.2548543000,0.9494141000
0.760000,-0.4167952000,-0.4004710000,1.0179420000
0.780000,-0.7978484000,-0.4339806000,1.0989370000
0.800000,-0.9998895000,-0.4039987000,1.1704200000
0.820000,-0.9235588000,-0.4903171000,1.4156820000
0.840000,-0.9141188000,-0.5721106000,1.8048270000
0.860000,-0.9010104000,-0.4926134000,1.8947110000
0.880000,-0.7308074000,-0.3579238000,1.5763480000
0.900000,-0.5445427000,-0.2443828000,1.2514500000
0.920000,-0.3718255000,-0.1393568000,1.0097920000
0.940000,-0.2796604000,-0.1011393000,0.8147938000
0.960000,-0.3310876000,-0.0597211200,0.7017028000
0.980000,-0.3501164000,0.0530861200,0.5575301000
1.000000,-0.3102510000,0.1258101000,0.5054331000
1.020000,-0.3127919000,0.1492914000,0.5524944000
1.040000,-0.3162911000,0.1400019000,0.5743785000
1.060000,-0.3474533000,0.0761249500,0.6847149000
1.080000,-0.4040430000,0.0026777950,0.7428976000
1.100000,-0.3864789000,-0.0883769500,0.7037807000
1.120000,-0.3468507000,-0.1754843000,0.7204936000
1.140000,-0.3157877000,-0.2275474000,0.7248893000
1.160000,-0.2638294000,-0.2624639000,0.7560033000
1.180000,-0.2713007000,-0.2758991000,0.8182607000
1.200000,-0.3062617000,-0.2927636000,0.8365942000
1.220000,-0.2878974000,-0.2531188000,0.8395686000
1.240000,-0.2646025000,-0.1159389000,0.8240219000
1.260000,-0.2286708000,-0.0092986000,0.8187162000
1.280000,-0.2254087000,-0.0170159100,0.8429686000
1.300000,-0.3339192000,-0.0963676400,0.8915869000
1.320000,-0.4854141000,-0.2059072000,0.9666389000
1.340000,-0.6272921000,-0.4102366000,1.0833460000
1.360000,-0.6975246000,-0.6050103000,1.2488480000
1.380000,-0.6845888000,-0.6318804000,1.4028650000
1.400000,-0.6074296000,-0.6634704000,1.5240260000
1.420000,-0.3594148000,-0.7183308000,1.5582560000
1.440000,-0.1387374000,-0.6695570000,1.4637600000
1.460000,-0.2491530000,-0.5408641000,1.3043290000
1.480000,-0.3704514000,-0.2867365000,1.1052410000
1.500000,-0.2196230000,-0.0740205300,0.9092756000
1.520000,-0.1192786000,-0.0990769400,0.7700215000
1.540000,-0.1009668000,-0.1971171000,0.6827573000
1.560000,-0.0159097300,-0.2632608000,0.6196047000
1.580000,-0.0513871900,-0.2924102000,0.5745258000
1.600000,-0.1106327000,-0.2314067000,0.5626494000
1.620000,-0.1304557000,-0.1560365000,0.5578680000
1.640000,-0.1789821000,-0.1481356000,0.5792714000
1.660000,-0.0975127400,-0.1824919000,0.6237367000
1.680000,-0.0512920300,-0.2163763000,0.6235436000
1.700000,-0.1222970000,-0.1945845000,0.6041555000
1.720000,-0.1661925000,-0.1511369000,0.5959316000
1.740000,-0.2217201000,-0.1404374000,0.6308769000
1.760000,-0.2548242000,-0.1157779000,0.7829380000
1.780000,-0.2965389000,-0.0973430500,0.9477780000
1.800000,-0.3085068000,-0.1334167000,0.9398688000
1.820000,-0.2790179000,-0.2742859000,0.9242495000
1.840000,-0.3572688000,-0.4944710000,1.0731250000
1.860000,-0.4535293000,-0.5631913000,1.1213660000
1.880000,-0.6415540000,-0.4973994000,1.0647860000
1.900000,-0.9611433000,-0.5164589000,1.1930200000
1.920000,-1.0235580000,-0.5018760000,1.5064360000
1.940000,-0.8343290000,-0.3426856000,1.7547190000
1.960000,-0.7067345000,-0.2231107000,1.5151050000
1.980000,-0.5451299000,-0.1867984000,1.0856420000
2.000000,-0.3403425000,-0.1494393000,1.0679740000
2.020000,-0.2984370000,-0.1509128000,0.9636418000
2.040000,-0.2349788000,-0.1487159000,0.6644057000
2.060000,-0.1463434000,-0.0865055400,0.6763752000
2.080000,-0.2286663000,0.0001671593,0.6646107000
2.100000,-0.2245086000,0.1351715000,0.5007374000
2.120000,-0.1759750000,0.1932050000,0.5022119000
2.140000,-0.2317666000,0.0864934500,0.5966811000
2.160000,-0.2095444000,0.0010247570,0.6842089000
2.180000,-0.2524222000,-0.0461143100,0.7733986000
2.200000,-0.3426742000,-0.0951164500,0.8188304000
2.220000,-0.3301439000,-0.0985745600,0.8101882000
2.240000,-0.3561625000,-0.1432198000,0.8089173000
2.260000,-0.3548813000,-0.2027114000,0.8027929000
2.280000,-0.2845408000,-0.2312485000,0.7990171000
2.300000,-0.2097405000,-0.2498942000,0.8284473000
2.320000,-0.1408238000,-0.2112864000,0.8311303000
2.340000,-0.1393162000,-0.1977522000,0.8479898000
2.360000,-0.2124169000,-0.1963166000,0.8485578000
2.380000,-0.3882800000,-0.1495786000,0.8217033000
2.400000,-0.5377938000,-0.1535660000,0.8839798000
2.420000,-0.5669536000,-0.1779488000,0.9631888000
2.440000,-0.6655159000,-0.2945719000,1.0735320000
2.460000,-0.7079196000,-0.6441568000,1.3697790000
2.480000,-0.4158221000,-0.9560461000,1.7469510000
2.500000,-0.1204531000,-0.8417822000,1.7729890000
2.520000,-0.2564716000,-0.4848639000,1.3851710000
2.540000,-0.3901108000,-0.2777964000,1.1069870000
2.560000,-0.1967719000,-0.1673898000,0.9845361000
