seconds_elapsed,z,y,x
0.020000,0.2629141000,0.1805784000,-0.2370980000
0.040000,0.2965668000,0.2311762000,-0.2309649000
0.060000,0.2256610000,0.2360422000,-0.2031838000
0.080000,0.1328071000,0.2130894000,-0.1344164000
0.100000,0.0701697400,0.1667905000,-0.0761757400
0.120000,0.0589861000,0.1194028000,-0.0253322100
0.140000,0.1201116000,0.1133718000,0.0346483500
0.160000,0.1565530000,0.1408908000,0.0624698100
0.180000,0.1049270000,0.1641327000,0.0584155800
0.200000,0.0371936800,0.1458178000,0.0745188300
0.220000,-0.0289699700,0.1115328000,0.0977825100
0.240000,-0.1272690000,0.0413600400,0.1452526000
0.260000,-0.2169167000,-0.1066365000,0.2317114000
0.280000,-0.2246969000,-0.2499576000,0.2939152000
0.300000,-0.1796223000,-0.3195794000,0.3883648000
0.320000,-0.0851478800,-0.3452862000,0.5767319000
0.340000,0.0827197600,-0.3437562000,0.6614711000
0.360000,0.1433042000,-0.2688657000,0.4812257000
0.380000,0.0703105500,-0.1275932000,0.2262744000
0.400000,0.0903652600,0.0087101960,0.0561367100
0.420000,0.1991206000,0.0909811700,-0.1008498000
0.440000,0.3115954000,0.0697994800,-0.2111682000
0.460000,0.3931818000,-0.0072085440,-0.2525163000
0.480000,0.3769567000,-0.0376977300,-0.2982944000
0.500000,0.3498157000,-0.0118061800,-0.3328025000
0.520000,0.3377778000,0.0431030800,-0.3634697000
0.540000,0.2982230000,0.0848969800,-0.3691560000
0.560000,0.2975319000,0.1262909000,-0.3281113000
0.580000,0.2787974000,0.1569595000,-0.2934015000
0.600000,0.2265222000,0.1193456000,-0.2484670000
0.620000,0.2054066000,0.0918621700,-0.1958206000
0.640000,0.1502796000,0.0963592700,-0.1263397000
0.660000,0.0596904600,0.0950148600,-0.0191291400
0.680000,0.0157731600,0.1224982000,0.0572714800
0.700000,0.0511631800,0.1341918000,0.0822356700
0.720000,0.1161481000,0.1012511000,0.0589274500
0.740000,0.1291246000,0.0030748930,0.0403098500
0.760000,-0.0467210800,-0.1433758000,0.1089111000
0.780000,-0.4296577000,-0.1777156000,0.1900181000
0.800000,-0.6336039000,-0.1485510000,0.2616407000
0.820000,-0.5591688000,-0.2356638000,0.5070556000
0.840000,-0.5515810000,-0.3182176000,0.8963436000
0.860000,-0.5402505000,-0.2394338000,0.9863251000
0.880000,-0.3717243000,-0.1053990000,0.6679730000
0.900000,-0.1870156000,0.0075518260,0.3429665000
0.920000,-0.0157240100,0.1120519000,0.1010612000
0.940000,0.0751464000,0.1498022000,-0.0943222200
0.960000,0.0225493400,0.1908021000,-0.2079279000
0.980000,0.0024678310,0.3032287000,-0.3527261000
1.000000,0.0413907300,0.3755948000,-0.4055356000
1.020000,0.0380109000,0.3987235000,-0.3592471000
1.040000,0.0337694400,0.3890678000,-0.3381704000
1.060000,0.0019549750,0.3247931000,-0.2286536000
1.080000,-0.0552024400,0.2509023000,-0.1712853000
1.100000,-0.0381249200,0.1593476000,-0.2111983000
1.120000,0.0010949880,0.0716791800,-0.1952521000
1.140000,0.0318244400,0.0189935000,-0.1915836000
1.160000,0.0835182200,-0.0166036000,-0.1611481000
1.180000,0.0758446200,-0.0307714800,-0.0995137300
1.200000,0.0407360000,-0.0484141100,-0.0817431100
1.220000,0.0590005800,-0.0095854930,-0.0792692700
1.240000,0.0822375300,0.1267455000,-0.0952529800
1.260000,0.1181464000,0.2325055000,-0.1009310000
1.280000,0.1214131000,0.2238728000,-0.0769850900
1.300000,0.0129277200,0.1435651000,-0.0286072300
1.320000,-0.1385258000,0.0330256800,0.0462687500
1.340000,-0.2803441000,-0.1723452000,0.1628586000
1.360000,-0.3504894000,-0.3681921000,0.3282936000
1.380000,-0.3374263000,-0.3961490000,0.4822757000
1.400000,-0.2600859000,-0.4288168000,0.6034124000
1.420000,-0.0118265700,-0.4847221000,0.6376000000
1.440000,0.2091596000,-0.4369370000,0.5430148000
1.460000,0.0991085300,-0.3091552000,0.3834225000
1.480000,-0.0217802000,-0.0558464200,0.1840826000
1.500000,0.1294948000,0.1561476000,-0.0122326200
1.520000,0.2303147000,0.1304600000,-0.1519303000
1.540000,0.2491190000,0.0318694100,-0.2397205000
1.560000,0.3346708000,-0.0347523900,-0.3034646000
1.580000,0.2996740000,-0.0643118000,-0.3491804000
1.600000,0.2408794000,-0.0036524490,-0.3617174000
1.620000,0.2214644000,0.0714368700,-0.3671617000
1.640000,0.1732930000,0.0791148800,-0.3464028000
1.660000,0.2550566000,0.0445868500,-0.3025450000
1.680000,0.3015026000,0.0105757200,-0.3032929000
1.700000,0.2306449000,0.0322811500,-0.3231693000
1.720000,0.1868109000,0.0756784100,-0.3318021000
1.740000,0.1312543000,0.0863583700,-0.2971747000
1.760000,0.0980287700,0.1110229000,-0.1453308000
1.780000,0.0561015400,0.1294804000,0.0193963800
1.800000,0.0438329900,0.0934399800,0.0114759500
1.820000,0.0729372600,-0.0473911600,-0.0040601560
1.840000,-0.0057776540,-0.2675337000,0.1449849000
1.860000,-0.1025754000,-0.3361999000,0.1934706000
1.880000,-0.2912004000,-0.2703294000,0.1371974000
1.900000,-0.6114350000,-0.2892726000,0.2657861000
1.920000,-0.6745122000,-0.2745240000,0.5795862000
1.940000,-0.4859313000,-0.1151090000,0.8282586000
1.960000,-0.3589396000,0.0047538580,0.5890037000
1.980000,-0.1978727000,0.0414155400,0.1598385000
2.000000,0.0064527240,0.0791796100,0.1423919000
2.020000,0.0479735500,0.0781584400,0.0381973100
2.040000,0.1111192000,0.0808467000,-0.2609809000
2.060000,0.1995054000,0.1435787000,-0.2490228000
2.080000,0.1169858000,0.2307933000,-0.2608516000
2.100000,0.1209883000,0.3663468000,-0.4248238000
2.120000,0.1693985000,0.4249193000,-0.4234625000
2.140000,0.1135065000,0.3187171000,-0.3290991000
