seconds_elapsed,z,y,x
0.020000,-0.5192684000,-0.3972596000,0.8495949000
0.040000,-0.4759638000,-0.4939564000,1.1671710000
0.060000,-0.4110158000,-0.4526971000,1.5722230000
0.080000,-0.4427634000,-0.3695438000,1.7073240000
0.100000,-0.4129490000,-0.2506984000,1.5634600000
0.120000,-0.3367373000,-0.1795860000,1.5238720000
0.140000,-0.3656112000,-0.2948033000,1.6022340000
0.160000,-0.3492655000,-0.3825277000,1.5289930000
0.180000,-0.2439986000,-0.3004519000,1.2919600000
0.200000,-0.1703924000,-0.2228281000,1.0060630000
0.220000,-0.1867619000,-0.1563725000,0.8720915000
0.240000,-0.2274414000,-0.0921824500,0.8300590000
0.260000,-0.1621766000,-0.1122378000,0.6603711000
0.280000,-0.1046167000,-0.1091316000,0.6003392000
0.300000,-0.0961778400,-0.0398330300,0.6016491000
0.320000,-0.0667139500,-0.0043789490,0.4781060000
0.340000,-0.0967624300,-0.0027233000,0.4383460000
0.360000,-0.1167809000,-0.0376163900,0.4017923000
0.380000,-0.1245445000,-0.1112466000,0.4385366000
0.400000,-0.1960810000,-0.1918636000,0.6265968000
0.420000,-0.2520394000,-0.2907833000,0.7509428000
0.440000,-0.2721746000,-0.3638413000,0.9276175000
0.460000,-0.2131629000,-0.3614904000,1.0800910000
0.480000,-0.1456764000,-0.2507214000,1.0989000000
0.500000,-0.1977389000,-0.0538676800,1.0719620000
0.520000,-0.3035983000,0.0604306800,1.0058270000
0.540000,-0.4635140000,0.0543131200,1.0511190000
0.560000,-0.5924634000,0.0031365830,1.1341200000
0.580000,-0.5978397000,-0.1210716000,1.2740290000
0.600000,-0.6183855000,-0.2858817000,1.5120610000
0.620000,-0.5677779000,-0.3788642000,1.5729580000
0.640000,-0.4019738000,-0.3586050000,1.6287370000
0.660000,-0.3711740000,-0.2077008000,1.7129250000
0.680000,-0.3486649000,0.0720898900,1.5173270000
0.700000,-0.1931321000,0.2475048000,1.2095760000
0.720000,-0.1567360000,0.1422482000,1.0454460000
0.740000,-0.2287525000,-0.0378495000,0.9770195000
0.760000,-0.2594239000,-0.1405376000,0.8433296000
0.780000,-0.2657616000,-0.1046375000,0.7073809000
0.800000,-0.2626029000,0.0210484400,0.6184302000
0.820000,-0.2511892000,-0.0025241020,0.5185998000
0.840000,-0.2048314000,-0.0657865400,0.6108986000
0.860000,-0.2019901000,-0.0825842400,0.7153917000
0.880000,-0.2369791000,-0.1591725000,0.5993628000
0.900000,-0.2082957000,-0.1526842000,0.5558711000
0.920000,-0.1805645000,-0.1137305000,0.5544234000
0.940000,-0.1540737000,-0.0867385100,0.6108889000
0.960000,-0.1886460000,-0.0207236700,0.7889325000
0.980000,-0.2896687000,-0.0526591700,0.7924488000
1.000000,-0.2886257000,-0.0843066100,0.7720912000
1.020000,-0.2870463000,-0.1109586000,0.7945489000
1.040000,-0.3717118000,-0.2367217000,0.7238627000
1.060000,-0.4652099000,-0.3556155000,0.8153880000
1.080000,-0.5218137000,-0.4462132000,1.1466770000
1.100000,-0.5496602000,-0.4459254000,1.6237740000
1.120000,-0.6006872000,-0.3816566000,1.8854070000
1.140000,-0.4918703000,-0.3585830000,1.7517780000
1.160000,-0.2866478000,-0.3438660000,1.7557170000
1.180000,-0.3064935000,-0.3494301000,1.7993260000
1.200000,-0.3301382000,-0.3027909000,1.4951840000
1.220000,-0.2264201000,-0.1951959000,1.1437430000
1.240000,-0.1928814000,-0.1482433000,0.9236609000
1.260000,-0.1682064000,-0.1547259000,0.8580363000
1.280000,-0.1339087000,-0.1713994000,0.8210833000
1.300000,-0.1190720000,-0.1547023000,0.6820203000
1.320000,-0.0995050900,-0.1053824000,0.6285413000
1.340000,-0.1118075000,-0.0412559600,0.5674018000
1.360000,-0.1084560000,0.0064379330,0.5123072000
1.380000,-0.1122259000,-0.0212048900,0.5530045000
1.400000,-0.1538964000,-0.0695110100,0.4614185000
1.420000,-0.1758134000,-0.1286794000,0.3777032000
1.440000,-0.1826471000,-0.1954109000,0.4130074000
1.460000,-0.1519631000,-0.2555925000,0.5079979000
1.480000,-0.1351009000,-0.3599077000,0.7535854000
1.500000,-0.1973639000,-0.3824997000,1.0060290000
1.520000,-0.2440213000,-0.2623729000,1.0967190000
1.540000,-0.2342669000,-0.0854529100,1.0458800000
1.560000,-0.2775117000,0.0167064000,1.0673660000
1.580000,-0.4689833000,-0.1497668000,1.2722350000
1.600000,-0.6238413000,-0.3379523000,1.4324730000
1.620000,-0.5456130000,-0.2699116000,1.4282030000
1.640000,-0.4330433000,-0.1782571000,1.3776840000
1.660000,-0.4365826000,-0.1839428000,1.4716100000
1.680000,-0.4835423000,-0.3027792000,1.6588830000
1.700000,-0.5211891000,-0.4457946000,1.7151500000
1.720000,-0.4111057000,-0.2768034000,1.4844300000
1.740000,-0.2034762000,-0.0095688550,1.0274200000
1.760000,-0.1662334000,-0.0106179600,0.7792369000
1.780000,-0.2203737000,-0.0301192000,0.6939686000
1.800000,-0.2306893000,0.0094003550,0.5573276000
1.820000,-0.2794068000,0.0035296820,0.5999571000
1.840000,-0.3008945000,0.0379606900,0.6590811000
1.860000,-0.2542292000,0.0418423800,0.7453875000
1.880000,-0.2299339000,0.0161026600,0.9612151000
1.900000,-0.2507569000,-0.0026329460,0.9601708000
1.920000,-0.2595247000,-0.0388352000,0.8207604000
1.940000,-0.2038576000,-0.0121569400,0.6574269000
1.960000,-0.1630485000,-0.0032624880,0.5163923000
1.980000,-0.1879457000,-0.0621197700,0.5925339000
2.000000,-0.2374461000,-0.0871182100,0.6660212000
2.020000,-0.3021434000,-0.0509912000,0.6337690000
2.040000,-0.3198080000,-0.0328527700,0.6698395000
2.060000,-0.2260695000,-0.1712419000,0.7590036000
2.080000,-0.1340047000,-0.3099317000,0.8315948000
2.100000,-0.1765563000,-0.2574494000,0.7881962000
2.120000,-0.2432792000,-0.2201789000,0.6355068000
2.140000,-0.3127338000,-0.2672905000,0.5383504000
2.160000,-0.4894752000,-0.2607744000,0.5610594000
2.180000,-0.5788889000,-0.2750874000,0.8516641000
2.200000,-0.5370503000,-0.3209024000,1.4472430000
2.220000,-0.5744849000,-0.2958603000,1.8897140000
2.240000,-0.5971654000,-0.2681383000,1.9175730000
2.260000,-0.4764402000,-0.2728788000,1.7593180000
2.280000,-0.3127241000,-0.3480504000,1.6631930000
2.300000,-0.2266011000,-0.5012041000,1.6328290000
2.320000,-0.2266875000,-0.5022042000,1.4095900000
2.340000,-0.1680856000,-0.3334641000,1.0528100000
2.360000,-0.0679651700,-0.1685390000,0.8812564000
2.380000,-0.1214857000,-0.0849636600,0.7984070000
2.400000,-0.1997620000,-0.1125055000,0.6568857000
2.420000,-0.1560267000,-0.1178775000,0.5824506000
2.440000,-0.1530909000,-0.0883796800,0.6052713000
2.460000,-0.1764186000,-0.0983403900,0.6542710000
2.480000,-0.1902002000,-0.0832733600,0.6934239000
2.500000,-0.2613462000,-0.0915715600,0.6210475000
2.520000,-0.2597728000,-0.1151356000,0.4718992000
2.540000,-0.2196219000,-0.1287527000,0.4307809000
2.560000,-0.2340893000,-0.2310013000,0.4902020000
