seconds_elapsed,z,y,x
0.020000,0.2480233000,0.2523133000,0.9472443000
0.040000,0.2500378000,0.2561011000,0.9446929000
0.060000,0.2539719000,0.2546879000,0.9476805000
0.080000,0.2550243000,0.2553505000,0.9512465000
0.100000,0.2566961000,0.2553673000,0.9538939000
0.120000,0.2536272000,0.2505601000,0.9525582000
0.140000,0.2470315000,0.2473497000,0.9503447000
0.160000,0.2501490000,0.2482953000,0.9499650000
0.180000,0.2489790000,0.2500634000,0.9501581000
0.200000,0.2396443000,0.2518657000,0.9529940000
0.220000,0.2361583000,0.2550339000,0.9551576000
0.240000,0.2377954000,0.2555936000,0.9551299000
0.260000,0.2439371000,0.2556614000,0.9551668000
0.280000,0.2476874000,0.2594434000,0.9536078000
0.300000,0.2470783000,0.2575976000,0.9504050000
0.320000,0.2468909000,0.2525835000,0.9494592000
0.340000,0.2427069000,0.2528256000,0.9530494000
0.360000,0.2385604000,0.2527422000,0.9579450000
0.380000,0.2395367000,0.2539626000,0.9600244000
0.400000,0.2448248000,0.2566856000,0.9553548000
0.420000,0.2495986000,0.2564599000,0.9479311000
0.440000,0.2527183000,0.2546750000,0.9458839000
0.460000,0.2578197000,0.2512727000,0.9447009000
0.480000,0.2535153000,0.2505770000,0.9463602000
0.500000,0.2362229000,0.2505443000,0.9550423000
0.520000,0.2221407000,0.2492834000,0.9579678000
0.540000,0.2272219000,0.2526056000,0.9522800000
0.560000,0.2384437000,0.2543578000,0.9494186000
0.580000,0.2323337000,0.2539644000,0.9559517000
0.600000,0.2306145000,0.2548039000,0.9619547000
0.620000,0.2343429000,0.2547744000,0.9551704000
0.640000,0.2251414000,0.2578042000,0.9504522000
0.660000,0.2255129000,0.2619618000,0.9566874000
0.680000,0.2292612000,0.2645546000,0.9597096000
0.700000,0.2319712000,0.2622700000,0.9577826000
0.720000,0.2462945000,0.2513966000,0.9552661000
0.740000,0.2543992000,0.2393318000,0.9523759000
0.760000,0.2577817000,0.2320022000,0.9491000000
0.780000,0.2555989000,0.2335642000,0.9459062000
0.800000,0.2460727000,0.2405506000,0.9469442000
0.820000,0.2448554000,0.2470923000,0.9486958000
0.840000,0.2421856000,0.2580973000,0.9493972000
0.860000,0.2333729000,0.2681665000,0.9531881000
0.880000,0.2244571000,0.2694953000,0.9537415000
0.900000,0.2188422000,0.2656482000,0.9517648000
0.920000,0.2178465000,0.2635018000,0.9532122000
0.940000,0.2191828000,0.2630825000,0.9538431000
0.960000,0.2260067000,0.2583663000,0.9567516000
