seconds_elapsed,z,y,x
0.020000,-0.1192022000,-0.1317220000,0.5539255000
0.040000,-0.1043901000,-0.1118988000,0.5709482000
0.060000,-0.1350202000,-0.0602467200,0.6221420000
0.080000,-0.1684737000,-0.0180881000,0.7206027000
0.100000,-0.1757360000,0.0018797950,0.8172626000
0.120000,-0.2072605000,-0.0188827200,0.9393809000
0.140000,-0.2584264000,-0.0506594800,1.1647160000
0.160000,-0.2752405000,-0.0756101600,1.2351120000
0.180000,-0.2484016000,-0.1924403000,1.2012300000
0.200000,-0.2348957000,-0.4138108000,1.4214230000
0.220000,-0.2242977000,-0.5747583000,1.5682570000
0.240000,-0.2426500000,-0.4952221000,1.4909640000
0.260000,-0.3373742000,-0.4097925000,1.5079050000
0.280000,-0.4362135000,-0.4983645000,1.4892280000
0.300000,-0.5057389000,-0.4769775000,1.3810190000
0.320000,-0.5008000000,-0.4282987000,1.3302160000
0.340000,-0.3836035000,-0.4650500000,1.1909590000
0.360000,-0.2380075000,-0.4407318000,0.9669400000
0.380000,-0.1340721000,-0.4800514000,0.8760451000
0.400000,-0.0912166900,-0.5064313000,0.9036404000
0.420000,-0.0883147000,-0.4412728000,0.9693312000
0.440000,-0.1531380000,-0.3990248000,1.0765710000
0.460000,-0.2608805000,-0.3265775000,1.1158110000
0.480000,-0.2632966000,-0.3062935000,1.0481430000
0.500000,-0.2042285000,-0.3293223000,0.9597333000
0.520000,-0.1681545000,-0.3064228000,0.8419574000
0.540000,-0.1300497000,-0.2935252000,0.7095484000
0.560000,-0.1118321000,-0.2490406000,0.5933200000
0.580000,-0.0894637400,-0.1977910000,0.4717693000
0.600000,-0.0710517700,-0.1630761000,0.3798110000
0.620000,-0.0726646300,-0.1362475000,0.3404787000
0.640000,-0.0427512400,-0.1560154000,0.3573585000
0.660000,-0.0076093730,-0.1915997000,0.4702103000
0.680000,0.0006195122,-0.2601277000,0.6304890000
0.700000,-0.0182452400,-0.3515787000,0.7497137000
0.720000,-0.0321599600,-0.4472043000,0.8890228000
0.740000,0.0001622453,-0.5136347000,1.1022080000
0.760000,-0.0048936280,-0.4827291000,1.2887870000
0.780000,-0.1340653000,-0.5089302000,1.3897340000
0.800000,-0.2767596000,-0.6733341000,1.4582180000
0.820000,-0.2647271000,-0.7923229000,1.5023130000
0.840000,-0.2081747000,-0.7388077000,1.3625610000
0.860000,-0.2345387000,-0.5832453000,1.0500190000
0.880000,-0.2210333000,-0.4987119000,0.9319156000
0.900000,-0.2434624000,-0.4853821000,1.0100020000
0.920000,-0.3297223000,-0.4820502000,1.0054460000
0.940000,-0.2929826000,-0.5118782000,0.9948736000
0.960000,-0.2598855000,-0.5303694000,0.9816292000
0.980000,-0.2699933000,-0.5097823000,0.8784973000
1.000000,-0.2291392000,-0.4411103000,0.7843223000
1.020000,-0.2466413000,-0.3598577000,0.7433918000
1.040000,-0.2586905000,-0.3149597000,0.7518251000
1.060000,-0.2362625000,-0.2916801000,0.7570286000
1.080000,-0.2423360000,-0.3119587000,0.7330931000
1.100000,-0.2092424000,-0.3189267000,0.6885782000
1.120000,-0.1863384000,-0.2950967000,0.5927510000
1.140000,-0.1781175000,-0.2671121000,0.5350049000
1.160000,-0.1473946000,-0.1653762000,0.5458100000
1.180000,-0.1489090000,-0.0699802600,0.5565844000
1.200000,-0.1712543000,-0.0583027400,0.6088079000
1.220000,-0.2227212000,-0.0610262300,0.7381732000
1.240000,-0.2677590000,-0.0630376100,0.8758549000
1.260000,-0.2488796000,-0.0976186400,0.9615728000
1.280000,-0.2240531000,-0.1390928000,1.0609620000
1.300000,-0.2095148000,-0.1588397000,1.1758120000
1.320000,-0.1935586000,-0.2357219000,1.2334720000
1.340000,-0.1904213000,-0.3559970000,1.3109440000
1.360000,-0.2199798000,-0.4140011000,1.3938540000
1.380000,-0.3220213000,-0.4146318000,1.3906550000
1.400000,-0.4327401000,-0.4381336000,1.3472320000
1.420000,-0.4422232000,-0.5482720000,1.2552610000
1.440000,-0.4014879000,-0.6493385000,1.1317780000
1.460000,-0.3829523000,-0.6603107000,1.0574930000
1.480000,-0.3394043000,-0.6444795000,1.0098470000
1.500000,-0.2902603000,-0.5893764000,0.9782402000
1.520000,-0.2538403000,-0.4724241000,0.9613831000
1.540000,-0.1887137000,-0.3947401000,0.9586071000
1.560000,-0.1801552000,-0.4182287000,1.0220880000
1.580000,-0.2285805000,-0.4680561000,1.0990680000
1.600000,-0.2510166000,-0.5221669000,1.0787500000
1.620000,-0.2625228000,-0.5405263000,0.9548686000
1.640000,-0.2187874000,-0.4473186000,0.7748208000
1.660000,-0.1572704000,-0.3374143000,0.6272429000
1.680000,-0.1507563000,-0.2343525000,0.5777071000
1.700000,-0.1351339000,-0.1399194000,0.5581849000
1.720000,-0.1098641000,-0.1207789000,0.5387097000
1.740000,-0.0878439300,-0.1332662000,0.5437847000
